date,method,ixp,nei_net24,nei_net23,nei_asn24,nei_asn23,qt_net_sym24,qt_net_sym23,qt_net_asy24_in,qt_net_asy23_in,qt_net_asy24_out,qt_net_asy23_out,qt_asn_sym24,qt_asn_sym23,qt_asn_asy24_in,qt_asn_asy23_in,qt_asn_asy24_out,qt_asn_asy23_out,qt_asn_hib24,qt_asn_hib23,qt_asn_onlydiscard24,qt_asn_onlydiscard23,qt_asn_nonetworks24,qt_asn_nonetworks23
2022-05-03 00:00:00,asy23,poaixbr,,7935,,221,,6065,,76,,1794,,182,,2,,15,,3,,1,,18
2022-05-03 00:00:00,asy24,poaixbr,7962,,221,,6290,,83,,1589,,190,,3,,7,,2,,1,,18,
2022-05-03 00:00:00,asy23,six,,31238,,205,,27103,,1072,,3063,,124,,9,,40,,12,,3,,17
2022-05-03 00:00:00,asy24,six,31241,,205,,27593,,1152,,2496,,136,,10,,27,,12,,3,,17,
2022-05-03 00:00:00,asy23,spoixbr,,34674,,1884,,26721,,3333,,4620,,1405,,19,,174,,21,,31,,234
2022-05-03 00:00:00,asy24,spoixbr,32832,,1884,,27900,,629,,4303,,1464,,21,,114,,19,,30,,236,
2022-05-02 00:00:00,asy23,amsix,,85999,,475,,53850,,1883,,30266,,283,,17,,130,,15,,6,,24
2022-05-02 00:00:00,asy24,amsix,89962,,475,,71746,,5995,,12221,,379,,21,,30,,16,,5,,24,
2022-05-02 00:00:00,asy23,linx,,63889,,442,,47635,,3551,,12703,,273,,17,,100,,17,,10,,25
2022-05-02 00:00:00,asy24,linx,66112,,442,,59076,,4527,,2509,,333,,22,,36,,19,,8,,24,
2022-05-02 00:00:00,asy23,poaixbr,,7942,,221,,6062,,76,,1804,,183,,2,,15,,3,,1,,17
2022-05-02 00:00:00,asy24,poaixbr,7964,,221,,6295,,84,,1585,,190,,3,,7,,2,,1,,18,
2022-05-02 00:00:00,asy23,six,,31282,,205,,27165,,1072,,3045,,121,,9,,40,,14,,4,,17
2022-05-02 00:00:00,asy24,six,31262,,205,,27674,,1152,,2436,,134,,11,,27,,12,,4,,17,
2022-05-02 00:00:00,asy23,spoixbr,,35010,,1884,,30005,,282,,4723,,1407,,15,,174,,21,,30,,237
2022-05-02 00:00:00,asy24,spoixbr,36017,,1884,,31206,,603,,4208,,1456,,20,,114,,20,,29,,245,
2022-05-01 00:00:00,asy23,amsix,,85977,,474,,54462,,1880,,29635,,280,,16,,134,,15,,6,,23
2022-05-01 00:00:00,asy24,amsix,90137,,474,,71895,,5999,,12243,,380,,20,,31,,15,,5,,23,
2022-05-01 00:00:00,asy23,linx,,65362,,443,,48890,,3789,,12683,,275,,15,,103,,17,,10,,23
2022-05-01 00:00:00,asy24,linx,66142,,443,,59117,,4477,,2548,,336,,21,,36,,19,,8,,23,
2022-05-01 00:00:00,asy23,poaixbr,,7878,,221,,6003,,76,,1799,,182,,2,,15,,3,,1,,18
2022-05-01 00:00:00,asy24,poaixbr,7917,,221,,6249,,84,,1584,,191,,3,,7,,2,,1,,17,
2022-05-01 00:00:00,asy23,six,,31301,,205,,26467,,1072,,3762,,122,,9,,39,,13,,4,,18
2022-05-01 00:00:00,asy24,six,31286,,205,,27724,,1156,,2406,,134,,10,,26,,13,,4,,18,
2022-05-01 00:00:00,asy23,spoixbr,,34963,,1888,,29906,,301,,4756,,1414,,17,,175,,21,,31,,230
2022-05-01 00:00:00,asy24,spoixbr,35288,,1888,,30465,,609,,4214,,1466,,21,,116,,19,,29,,237,
2022-04-30 00:00:00,asy23,amsix,,86296,,474,,54718,,1891,,29687,,282,,15,,133,,15,,6,,23
2022-04-30 00:00:00,asy24,amsix,88563,,474,,70813,,5900,,11850,,380,,19,,32,,15,,5,,23,
2022-04-30 00:00:00,asy23,linx,,65406,,442,,49011,,3797,,12598,,276,,16,,101,,16,,10,,23
2022-04-30 00:00:00,asy24,linx,65070,,442,,58386,,4351,,2333,,334,,22,,34,,20,,8,,24,
2022-04-30 00:00:00,asy23,poaixbr,,7997,,221,,6123,,75,,1799,,182,,2,,15,,3,,1,,18
2022-04-30 00:00:00,asy24,poaixbr,7992,,221,,6322,,84,,1586,,191,,3,,7,,2,,1,,17,
2022-04-30 00:00:00,asy23,six,,31311,,205,,27129,,1071,,3111,,121,,9,,39,,13,,5,,18
2022-04-30 00:00:00,asy24,six,31118,,205,,27646,,1149,,2323,,134,,10,,25,,13,,5,,18,
2022-04-30 00:00:00,asy23,spoixbr,,34963,,1879,,29895,,298,,4770,,1408,,17,,176,,19,,30,,229
2022-04-30 00:00:00,asy24,spoixbr,35402,,1879,,30570,,613,,4219,,1458,,21,,119,,21,,28,,232,
2022-04-29 00:00:00,asy23,amsix,,86000,,476,,53969,,1885,,30146,,282,,17,,132,,15,,6,,24
2022-04-29 00:00:00,asy24,amsix,90467,,476,,71590,,6011,,12866,,381,,21,,30,,15,,5,,24,
2022-04-29 00:00:00,asy23,linx,,65445,,442,,48840,,3825,,12780,,275,,15,,100,,18,,10,,24
2022-04-29 00:00:00,asy24,linx,66155,,442,,58617,,4490,,3048,,334,,21,,35,,20,,8,,24,
2022-04-29 00:00:00,asy23,poaixbr,,7903,,218,,6096,,75,,1732,,182,,2,,13,,3,,1,,17
2022-04-29 00:00:00,asy24,poaixbr,7964,,218,,6295,,84,,1585,,188,,3,,7,,2,,1,,17,
2022-04-29 00:00:00,asy23,six,,31324,,205,,27177,,1076,,3071,,122,,11,,38,,11,,5,,18
2022-04-29 00:00:00,asy24,six,31382,,205,,27435,,1156,,2791,,134,,11,,25,,12,,5,,18,
2022-04-29 00:00:00,asy23,spoixbr,,35113,,1879,,30016,,306,,4791,,1403,,18,,175,,20,,30,,233
2022-04-29 00:00:00,asy24,spoixbr,35439,,1879,,30035,,618,,4786,,1460,,22,,118,,18,,28,,233,
2022-04-28 00:00:00,asy23,amsix,,75867,,469,,53685,,1886,,20296,,290,,16,,115,,14,,6,,28
2022-04-28 00:00:00,asy24,amsix,88136,,469,,69923,,5925,,12288,,377,,20,,28,,16,,5,,23,
2022-04-28 00:00:00,asy23,linx,,64785,,441,,48834,,3831,,12120,,275,,15,,98,,19,,11,,23
2022-04-28 00:00:00,asy24,linx,65488,,441,,58417,,4529,,2542,,333,,22,,35,,19,,8,,24,
2022-04-28 00:00:00,asy23,poaixbr,,7912,,209,,6082,,75,,1755,,173,,2,,14,,4,,1,,15
2022-04-28 00:00:00,asy24,poaixbr,7901,,209,,6234,,82,,1585,,180,,3,,7,,2,,1,,16,
2022-04-28 00:00:00,asy23,six,,31341,,205,,27182,,1064,,3095,,122,,9,,39,,12,,5,,18
2022-04-28 00:00:00,asy24,six,31432,,205,,27716,,1136,,2580,,134,,10,,26,,12,,5,,18,
2022-04-28 00:00:00,asy23,spoixbr,,34984,,1883,,29935,,294,,4755,,1409,,17,,175,,20,,30,,232
2022-04-28 00:00:00,asy24,spoixbr,35327,,1883,,29947,,611,,4769,,1466,,20,,116,,19,,28,,234,
2022-04-27 00:00:00,asy23,amsix,,84615,,469,,53861,,1821,,28933,,277,,17,,131,,15,,6,,23
2022-04-27 00:00:00,asy24,amsix,88464,,469,,70763,,5931,,11770,,375,,21,,29,,16,,5,,23,
2022-04-27 00:00:00,asy23,linx,,64262,,438,,48276,,3928,,12058,,273,,15,,99,,16,,12,,23
2022-04-27 00:00:00,asy24,linx,64884,,438,,57512,,4606,,2766,,330,,21,,34,,19,,11,,23,
2022-04-27 00:00:00,asy23,poaixbr,,7900,,222,,6063,,75,,1762,,185,,2,,14,,4,,1,,16
2022-04-27 00:00:00,asy24,poaixbr,7836,,222,,6160,,83,,1593,,193,,3,,7,,2,,1,,16,
2022-04-27 00:00:00,asy23,six,,31370,,204,,27220,,1066,,3084,,120,,9,,40,,12,,5,,18
2022-04-27 00:00:00,asy24,six,31326,,204,,27772,,1132,,2422,,133,,10,,26,,12,,5,,18,
2022-04-27 00:00:00,asy23,spoixbr,,34939,,1880,,29893,,284,,4762,,1394,,17,,188,,18,,32,,231
2022-04-27 00:00:00,asy24,spoixbr,35179,,1880,,30465,,579,,4135,,1457,,21,,118,,19,,29,,236,
2022-04-26 00:00:00,asy23,amsix,,86355,,470,,54545,,1854,,29956,,281,,15,,129,,16,,5,,24
2022-04-26 00:00:00,asy24,amsix,90561,,470,,72102,,5968,,12491,,382,,19,,27,,14,,4,,24,
2022-04-26 00:00:00,asy23,linx,,65373,,439,,49425,,3958,,11990,,274,,14,,100,,16,,11,,24
2022-04-26 00:00:00,asy24,linx,66047,,439,,58652,,4639,,2756,,333,,20,,35,,18,,9,,24,
2022-04-26 00:00:00,asy23,poaixbr,,7887,,220,,6059,,75,,1753,,183,,2,,14,,4,,1,,16
2022-04-26 00:00:00,asy24,poaixbr,7861,,220,,6198,,82,,1581,,190,,3,,7,,2,,1,,17,
2022-04-26 00:00:00,asy23,six,,31270,,204,,27037,,1061,,3172,,119,,9,,40,,12,,6,,18
2022-04-26 00:00:00,asy24,six,31272,,204,,27065,,1155,,3052,,132,,11,,25,,12,,6,,18,
2022-04-26 00:00:00,asy23,spoixbr,,34814,,1879,,29692,,289,,4833,,1409,,15,,180,,22,,32,,221
2022-04-26 00:00:00,asy24,spoixbr,35289,,1879,,30076,,604,,4609,,1469,,20,,118,,18,,28,,226,
2022-04-25 00:00:00,asy23,amsix,,86241,,471,,53998,,1841,,30402,,280,,15,,131,,16,,5,,24
2022-04-25 00:00:00,asy24,amsix,90373,,471,,71514,,5963,,12896,,381,,19,,29,,14,,4,,24,
2022-04-25 00:00:00,asy23,linx,,65357,,439,,47943,,3948,,13466,,277,,14,,98,,17,,11,,22
2022-04-25 00:00:00,asy24,linx,66169,,439,,58422,,4668,,3079,,336,,20,,35,,15,,9,,24,
2022-04-25 00:00:00,asy23,poaixbr,,7976,,221,,6144,,74,,1758,,185,,2,,14,,4,,1,,15
2022-04-25 00:00:00,asy24,poaixbr,7981,,221,,6305,,83,,1593,,191,,3,,7,,2,,1,,17,
2022-04-25 00:00:00,asy23,six,,31454,,203,,26243,,1083,,4128,,120,,11,,39,,11,,5,,17
2022-04-25 00:00:00,asy24,six,31476,,203,,27296,,1155,,3025,,132,,11,,26,,12,,5,,17,
2022-04-25 00:00:00,asy23,spoixbr,,34992,,1878,,29887,,305,,4800,,1402,,17,,178,,24,,31,,226
2022-04-25 00:00:00,asy24,spoixbr,35351,,1878,,30170,,622,,4559,,1468,,21,,117,,19,,30,,223,
2022-04-24 00:00:00,asy23,amsix,,85752,,470,,54376,,1841,,29535,,281,,14,,130,,16,,5,,24
2022-04-24 00:00:00,asy24,amsix,89987,,470,,71530,,5966,,12491,,380,,19,,29,,14,,4,,24,
2022-04-24 00:00:00,asy23,linx,,64925,,439,,48446,,3942,,12537,,272,,14,,100,,17,,11,,25
2022-04-24 00:00:00,asy24,linx,65962,,439,,58664,,4626,,2672,,334,,20,,35,,18,,9,,23,
2022-04-24 00:00:00,asy23,poaixbr,,7979,,221,,6142,,75,,1762,,186,,2,,15,,3,,1,,14
2022-04-24 00:00:00,asy24,poaixbr,7992,,221,,6329,,83,,1580,,193,,3,,7,,2,,1,,15,
2022-04-24 00:00:00,asy23,six,,31273,,202,,26568,,1082,,3623,,120,,11,,38,,11,,5,,17
2022-04-24 00:00:00,asy24,six,31239,,202,,27585,,1154,,2500,,132,,11,,25,,12,,5,,17,
2022-04-24 00:00:00,asy23,spoixbr,,34815,,1874,,29415,,302,,5098,,1413,,16,,172,,22,,30,,221
2022-04-24 00:00:00,asy24,spoixbr,35085,,1874,,30381,,613,,4091,,1464,,20,,116,,20,,28,,226,
2022-04-23 00:00:00,asy23,amsix,,83524,,470,,54349,,1811,,27364,,280,,15,,132,,14,,5,,24
2022-04-23 00:00:00,asy24,amsix,90112,,470,,71856,,5965,,12291,,379,,19,,30,,14,,4,,24,
2022-04-23 00:00:00,asy23,linx,,65315,,439,,48047,,3962,,13306,,275,,14,,100,,16,,11,,23
2022-04-23 00:00:00,asy24,linx,66040,,439,,58810,,4725,,2505,,335,,20,,35,,17,,9,,23,
2022-04-23 00:00:00,asy23,poaixbr,,7873,,220,,6041,,75,,1757,,183,,2,,14,,5,,1,,15
2022-04-23 00:00:00,asy24,poaixbr,7881,,220,,6208,,83,,1590,,191,,3,,7,,2,,1,,16,
2022-04-23 00:00:00,asy23,six,,31310,,203,,26987,,1074,,3249,,117,,11,,39,,12,,5,,19
2022-04-23 00:00:00,asy24,six,31266,,203,,27593,,1151,,2522,,132,,11,,25,,12,,5,,18,
2022-04-23 00:00:00,asy23,spoixbr,,34900,,1870,,29614,,283,,5003,,1409,,14,,176,,22,,29,,220
2022-04-23 00:00:00,asy24,spoixbr,34802,,1870,,30107,,450,,4245,,1454,,18,,119,,19,,27,,233,
2022-04-22 00:00:00,asy23,amsix,,81239,,472,,54510,,1852,,24877,,281,,14,,130,,18,,5,,24
2022-04-22 00:00:00,asy24,amsix,88859,,472,,71448,,5960,,11451,,380,,19,,31,,14,,4,,24,
2022-04-22 00:00:00,asy23,linx,,65143,,440,,48514,,3982,,12647,,276,,13,,100,,17,,11,,23
2022-04-22 00:00:00,asy24,linx,65547,,440,,57857,,4650,,3040,,336,,20,,34,,19,,9,,22,
2022-04-22 00:00:00,asy23,poaixbr,,7876,,219,,6047,,81,,1748,,180,,3,,14,,5,,1,,16
2022-04-22 00:00:00,asy24,poaixbr,7880,,219,,6212,,86,,1582,,188,,4,,7,,3,,1,,16,
2022-04-22 00:00:00,asy23,six,,31277,,203,,27060,,1082,,3135,,120,,11,,39,,11,,5,,17
2022-04-22 00:00:00,asy24,six,31140,,203,,27101,,1136,,2903,,133,,11,,25,,12,,5,,17,
2022-04-22 00:00:00,asy23,spoixbr,,34807,,1886,,29694,,285,,4828,,1424,,14,,176,,20,,30,,222
2022-04-22 00:00:00,asy24,spoixbr,35367,,1886,,30074,,592,,4701,,1477,,17,,118,,18,,28,,228,
2022-04-21 00:00:00,asy23,amsix,,86197,,472,,54669,,1858,,29670,,279,,16,,133,,15,,5,,24
2022-04-21 00:00:00,asy24,amsix,90352,,472,,72135,,5961,,12256,,381,,20,,30,,13,,4,,24,
2022-04-21 00:00:00,asy23,linx,,65547,,439,,48670,,4046,,12831,,275,,13,,99,,19,,11,,22
2022-04-21 00:00:00,asy24,linx,66262,,439,,58403,,4756,,3103,,336,,20,,34,,19,,9,,21,
2022-04-21 00:00:00,asy23,poaixbr,,8025,,220,,6185,,80,,1760,,181,,3,,14,,5,,1,,16
2022-04-21 00:00:00,asy24,poaixbr,8011,,220,,6337,,89,,1585,,190,,4,,7,,3,,1,,15,
2022-04-21 00:00:00,asy23,six,,31286,,204,,27028,,1076,,3182,,120,,9,,40,,14,,5,,16
2022-04-21 00:00:00,asy24,six,31326,,204,,27111,,1146,,3069,,135,,10,,26,,12,,5,,16,
2022-04-21 00:00:00,asy23,spoixbr,,35156,,1878,,30098,,314,,4744,,1413,,15,,175,,19,,33,,223
2022-04-21 00:00:00,asy24,spoixbr,35441,,1878,,30155,,630,,4656,,1468,,19,,117,,18,,31,,225,
2022-04-20 00:00:00,asy23,amsix,,86502,,472,,54835,,1861,,29806,,284,,15,,130,,18,,4,,21
2022-04-20 00:00:00,asy24,amsix,90723,,472,,72131,,5982,,12610,,384,,20,,30,,14,,3,,21,
2022-04-20 00:00:00,asy23,linx,,65500,,439,,48856,,4030,,12614,,281,,13,,94,,18,,11,,22
2022-04-20 00:00:00,asy24,linx,66255,,439,,58478,,4730,,3047,,340,,20,,31,,16,,9,,23,
2022-04-20 00:00:00,asy23,poaixbr,,6902,,220,,5143,,82,,1677,,110,,4,,9,,4,,2,,91
2022-04-20 00:00:00,asy24,poaixbr,127,,220,,58,,51,,18,,22,,1,,1,,2,,1,,193,
2022-04-20 00:00:00,asy23,six,,31535,,204,,27080,,1147,,3308,,123,,11,,39,,11,,5,,15
2022-04-20 00:00:00,asy24,six,31498,,204,,27288,,1196,,3014,,137,,11,,24,,12,,5,,15,
2022-04-20 00:00:00,asy23,spoixbr,,35063,,1873,,30047,,299,,4717,,1403,,16,,165,,26,,29,,234
2022-04-20 00:00:00,asy24,spoixbr,35360,,1873,,30017,,606,,4737,,1455,,19,,111,,22,,27,,239,
2022-04-19 00:00:00,asy23,amsix,,85967,,472,,54405,,1870,,29692,,284,,16,,129,,18,,4,,21
2022-04-19 00:00:00,asy24,amsix,90136,,472,,71356,,5971,,12809,,385,,20,,28,,15,,3,,21,
2022-04-19 00:00:00,asy23,linx,,65258,,437,,48460,,4211,,12587,,280,,13,,96,,16,,11,,21
2022-04-19 00:00:00,asy24,linx,66096,,437,,58023,,5064,,3009,,337,,19,,32,,18,,9,,22,
2022-04-19 00:00:00,asy23,poaixbr,,5799,,221,,4709,,80,,1010,,91,,5,,8,,5,,3,,109
2022-04-19 00:00:00,asy24,poaixbr,6892,,221,,5267,,90,,1535,,119,,4,,4,,5,,3,,86,
2022-04-19 00:00:00,asy23,six,,31517,,203,,27257,,1093,,3167,,123,,10,,39,,11,,5,,15
2022-04-19 00:00:00,asy24,six,31528,,203,,27323,,1166,,3039,,136,,10,,25,,12,,5,,15,
2022-04-19 00:00:00,asy23,spoixbr,,35135,,1874,,29860,,357,,4918,,1410,,17,,171,,24,,34,,218
2022-04-19 00:00:00,asy24,spoixbr,35416,,1874,,29714,,686,,5016,,1456,,23,,115,,23,,30,,227,
2022-04-18 00:00:00,asy23,amsix,,85866,,471,,54330,,1889,,29647,,281,,17,,130,,18,,4,,21
2022-04-18 00:00:00,asy24,amsix,90020,,471,,71632,,5990,,12398,,382,,21,,29,,15,,3,,21,
2022-04-18 00:00:00,asy23,linx,,65440,,436,,48444,,4355,,12641,,279,,13,,97,,16,,11,,20
2022-04-18 00:00:00,asy24,linx,66131,,436,,58398,,5037,,2696,,337,,20,,35,,15,,9,,20,
2022-04-18 00:00:00,asy23,poaixbr,,7166,,220,,5342,,84,,1740,,111,,4,,11,,6,,2,,86
2022-04-18 00:00:00,asy24,poaixbr,6046,,220,,4998,,89,,959,,99,,5,,3,,5,,3,,105,
2022-04-18 00:00:00,asy23,six,,31520,,202,,26567,,1100,,3853,,122,,10,,40,,10,,5,,15
2022-04-18 00:00:00,asy24,six,31504,,202,,27840,,1150,,2514,,136,,10,,25,,11,,5,,15,
2022-04-18 00:00:00,asy23,spoixbr,,35267,,1879,,30215,,277,,4775,,1417,,15,,167,,26,,28,,226
2022-04-18 00:00:00,asy24,spoixbr,35602,,1879,,30783,,590,,4229,,1473,,18,,111,,24,,26,,227,
2022-04-17 00:00:00,asy23,amsix,,85083,,468,,53122,,2452,,29509,,282,,16,,128,,17,,4,,21
2022-04-17 00:00:00,asy24,amsix,89264,,468,,69965,,6567,,12732,,380,,20,,28,,16,,3,,21,
2022-04-17 00:00:00,asy23,linx,,64836,,435,,47241,,4942,,12653,,279,,13,,97,,16,,10,,20
2022-04-17 00:00:00,asy24,linx,65441,,435,,57230,,5458,,2753,,335,,18,,35,,17,,9,,21,
2022-04-17 00:00:00,asy23,poaixbr,,5621,,218,,4525,,81,,1015,,102,,4,,9,,3,,2,,98
2022-04-17 00:00:00,asy24,poaixbr,5148,,218,,4351,,87,,710,,83,,4,,2,,4,,2,,123,
2022-04-17 00:00:00,asy23,six,,31434,,202,,27040,,1222,,3172,,121,,11,,40,,10,,5,,15
2022-04-17 00:00:00,asy24,six,31477,,202,,27659,,1298,,2520,,134,,11,,25,,11,,5,,16,
2022-04-17 00:00:00,asy23,spoixbr,,35088,,1868,,30079,,270,,4739,,1431,,14,,167,,23,,29,,204
2022-04-17 00:00:00,asy24,spoixbr,35278,,1868,,30358,,587,,4333,,1467,,18,,111,,21,,27,,224,
