date,method,ixp,nei_net24,nei_net23,nei_asn24,nei_asn23,qt_net_sym24,qt_net_sym23,qt_net_asy24_in,qt_net_asy23_in,qt_net_asy24_out,qt_net_asy23_out,qt_asn_sym24,qt_asn_sym23,qt_asn_asy24_in,qt_asn_asy23_in,qt_asn_asy24_out,qt_asn_asy23_out,qt_asn_hib24,qt_asn_hib23,qt_asn_onlydiscard24,qt_asn_onlydiscard23,qt_asn_nonetworks24,qt_asn_nonetworks23
2022-04-28 00:00:00,asy24,spoixbr,35327,,1883,,29947,,611,,4769,,1460,,19,,114,,28,,28,,234,
2022-04-27 00:00:00,asy23,amsix,,84615,,469,,53861,,1821,,28933,,274,,15,,127,,24,,6,,23
2022-04-27 00:00:00,asy24,amsix,88464,,469,,70763,,5931,,11770,,371,,20,,29,,21,,5,,23,
2022-04-27 00:00:00,asy23,linx,,64262,,438,,48276,,3928,,12058,,269,,12,,97,,25,,12,,23
2022-04-27 00:00:00,asy24,linx,64884,,438,,57512,,4606,,2766,,325,,19,,34,,26,,11,,23,
2022-04-27 00:00:00,asy23,poaixbr,,7900,,222,,6063,,75,,1762,,185,,2,,14,,4,,1,,16
2022-04-27 00:00:00,asy24,poaixbr,7836,,222,,6160,,83,,1593,,192,,2,,7,,4,,1,,16,
2022-04-27 00:00:00,asy23,six,,31370,,204,,27220,,1066,,3084,,118,,7,,38,,18,,5,,18
2022-04-27 00:00:00,asy24,six,31326,,204,,27772,,1132,,2422,,130,,7,,25,,19,,5,,18,
2022-04-27 00:00:00,asy23,spoixbr,,34939,,1880,,29893,,284,,4762,,1387,,16,,186,,28,,32,,231
2022-04-27 00:00:00,asy24,spoixbr,35179,,1880,,30465,,579,,4135,,1453,,21,,116,,25,,29,,236,
2022-04-26 00:00:00,asy23,amsix,,86355,,470,,54545,,1854,,29956,,278,,13,,126,,24,,5,,24
2022-04-26 00:00:00,asy24,amsix,90561,,470,,72102,,5968,,12491,,377,,17,,27,,21,,4,,24,
2022-04-26 00:00:00,asy23,linx,,65373,,439,,49425,,3958,,11990,,268,,9,,100,,27,,11,,24
2022-04-26 00:00:00,asy24,linx,66047,,439,,58652,,4639,,2756,,327,,18,,35,,26,,9,,24,
2022-04-26 00:00:00,asy23,poaixbr,,7887,,220,,6059,,75,,1753,,183,,2,,14,,4,,1,,16
2022-04-26 00:00:00,asy24,poaixbr,7861,,220,,6198,,82,,1581,,189,,2,,7,,4,,1,,17,
2022-04-26 00:00:00,asy23,six,,31270,,204,,27037,,1061,,3172,,117,,7,,38,,18,,6,,18
2022-04-26 00:00:00,asy24,six,31272,,204,,27065,,1155,,3052,,129,,8,,23,,20,,6,,18,
2022-04-26 00:00:00,asy23,spoixbr,,34814,,1879,,29692,,289,,4833,,1402,,14,,178,,32,,32,,221
2022-04-26 00:00:00,asy24,spoixbr,35289,,1879,,30076,,604,,4609,,1463,,19,,117,,26,,28,,226,
2022-04-25 00:00:00,asy23,amsix,,86241,,471,,53998,,1841,,30402,,276,,13,,128,,25,,5,,24
2022-04-25 00:00:00,asy24,amsix,90373,,471,,71514,,5963,,12896,,376,,17,,29,,21,,4,,24,
2022-04-25 00:00:00,asy23,linx,,65357,,439,,47943,,3948,,13466,,272,,9,,97,,28,,11,,22
2022-04-25 00:00:00,asy24,linx,66169,,439,,58422,,4668,,3079,,328,,18,,35,,25,,9,,24,
2022-04-25 00:00:00,asy23,poaixbr,,7976,,221,,6144,,74,,1758,,185,,2,,14,,4,,1,,15
2022-04-25 00:00:00,asy24,poaixbr,7981,,221,,6305,,83,,1593,,190,,2,,7,,4,,1,,17,
2022-04-25 00:00:00,asy23,six,,31454,,203,,26243,,1083,,4128,,118,,8,,37,,18,,5,,17
2022-04-25 00:00:00,asy24,six,31476,,203,,27296,,1155,,3025,,130,,8,,24,,19,,5,,17,
2022-04-25 00:00:00,asy23,spoixbr,,34992,,1878,,29887,,305,,4800,,1399,,16,,175,,31,,31,,226
2022-04-25 00:00:00,asy24,spoixbr,35351,,1878,,30170,,622,,4559,,1465,,20,,116,,24,,30,,223,
2022-04-24 00:00:00,asy23,amsix,,85752,,470,,54376,,1841,,29535,,277,,12,,127,,25,,5,,24
2022-04-24 00:00:00,asy24,amsix,89987,,470,,71530,,5966,,12491,,375,,17,,29,,21,,4,,24,
2022-04-24 00:00:00,asy23,linx,,64925,,439,,48446,,3942,,12537,,266,,9,,100,,28,,11,,25
2022-04-24 00:00:00,asy24,linx,65962,,439,,58664,,4626,,2672,,328,,17,,35,,27,,9,,23,
2022-04-24 00:00:00,asy23,poaixbr,,7979,,221,,6142,,75,,1762,,186,,2,,15,,3,,1,,14
2022-04-24 00:00:00,asy24,poaixbr,7992,,221,,6329,,83,,1580,,192,,2,,7,,4,,1,,15,
2022-04-24 00:00:00,asy23,six,,31273,,202,,26568,,1082,,3623,,118,,8,,36,,18,,5,,17
2022-04-24 00:00:00,asy24,six,31239,,202,,27585,,1154,,2500,,130,,8,,23,,19,,5,,17,
2022-04-24 00:00:00,asy23,spoixbr,,34815,,1874,,29415,,302,,5098,,1409,,15,,170,,29,,30,,221
2022-04-24 00:00:00,asy24,spoixbr,35085,,1874,,30381,,613,,4091,,1462,,19,,115,,24,,28,,226,
2022-04-23 00:00:00,asy23,amsix,,83524,,470,,54349,,1811,,27364,,276,,13,,127,,25,,5,,24
2022-04-23 00:00:00,asy24,amsix,90112,,470,,71856,,5965,,12291,,374,,17,,30,,21,,4,,24,
2022-04-23 00:00:00,asy23,linx,,65315,,439,,48047,,3962,,13306,,271,,9,,99,,26,,11,,23
2022-04-23 00:00:00,asy24,linx,66040,,439,,58810,,4725,,2505,,329,,18,,35,,25,,9,,23,
2022-04-23 00:00:00,asy23,poaixbr,,7873,,220,,6041,,75,,1757,,183,,2,,14,,5,,1,,15
2022-04-23 00:00:00,asy24,poaixbr,7881,,220,,6208,,83,,1590,,190,,2,,7,,4,,1,,16,
2022-04-23 00:00:00,asy23,six,,31310,,203,,26987,,1074,,3249,,116,,8,,37,,18,,5,,19
2022-04-23 00:00:00,asy24,six,31266,,203,,27593,,1151,,2522,,130,,8,,23,,19,,5,,18,
2022-04-23 00:00:00,asy23,spoixbr,,34900,,1870,,29614,,283,,5003,,1402,,13,,173,,33,,29,,220
2022-04-23 00:00:00,asy24,spoixbr,34802,,1870,,30107,,450,,4245,,1449,,17,,117,,27,,27,,233,
2022-04-22 00:00:00,asy23,amsix,,81239,,472,,54510,,1852,,24877,,277,,12,,128,,26,,5,,24
2022-04-22 00:00:00,asy24,amsix,88859,,472,,71448,,5960,,11451,,375,,15,,31,,23,,4,,24,
2022-04-22 00:00:00,asy23,linx,,65143,,440,,48514,,3982,,12647,,270,,9,,100,,27,,11,,23
2022-04-22 00:00:00,asy24,linx,65547,,440,,57857,,4650,,3040,,331,,17,,34,,27,,9,,22,
2022-04-22 00:00:00,asy23,poaixbr,,7876,,219,,6047,,81,,1748,,180,,3,,14,,5,,1,,16
2022-04-22 00:00:00,asy24,poaixbr,7880,,219,,6212,,86,,1582,,187,,3,,7,,5,,1,,16,
2022-04-22 00:00:00,asy23,six,,31277,,203,,27060,,1082,,3135,,118,,8,,37,,18,,5,,17
2022-04-22 00:00:00,asy24,six,31140,,203,,27101,,1136,,2903,,131,,8,,23,,19,,5,,17,
2022-04-22 00:00:00,asy23,spoixbr,,34807,,1886,,29694,,285,,4828,,1418,,14,,173,,29,,30,,222
2022-04-22 00:00:00,asy24,spoixbr,35367,,1886,,30074,,592,,4701,,1472,,17,,116,,25,,28,,228,
2022-04-21 00:00:00,asy23,amsix,,86197,,472,,54669,,1858,,29670,,276,,13,,130,,24,,5,,24
2022-04-21 00:00:00,asy24,amsix,90352,,472,,72135,,5961,,12256,,376,,17,,30,,21,,4,,24,
2022-04-21 00:00:00,asy23,linx,,65547,,439,,48670,,4046,,12831,,269,,9,,98,,30,,11,,22
2022-04-21 00:00:00,asy24,linx,66262,,439,,58403,,4756,,3103,,331,,16,,34,,28,,9,,21,
2022-04-21 00:00:00,asy23,poaixbr,,8025,,220,,6185,,80,,1760,,181,,3,,14,,5,,1,,16
2022-04-21 00:00:00,asy24,poaixbr,8011,,220,,6337,,89,,1585,,189,,3,,7,,5,,1,,15,
2022-04-21 00:00:00,asy23,six,,31286,,204,,27028,,1076,,3182,,119,,7,,39,,18,,5,,16
2022-04-21 00:00:00,asy24,six,31326,,204,,27111,,1146,,3069,,133,,8,,24,,18,,5,,16,
2022-04-21 00:00:00,asy23,spoixbr,,35156,,1878,,30098,,314,,4744,,1408,,15,,172,,27,,33,,223
2022-04-21 00:00:00,asy24,spoixbr,35441,,1878,,30155,,630,,4656,,1465,,19,,114,,24,,31,,225,
2022-04-20 00:00:00,asy23,amsix,,86502,,472,,54835,,1861,,29806,,281,,13,,126,,27,,4,,21
2022-04-20 00:00:00,asy24,amsix,90723,,472,,72131,,5982,,12610,,380,,16,,30,,22,,3,,21,
2022-04-20 00:00:00,asy23,linx,,65500,,439,,48856,,4030,,12614,,275,,9,,93,,29,,11,,22
2022-04-20 00:00:00,asy24,linx,66255,,439,,58478,,4730,,3047,,334,,17,,31,,25,,9,,23,
2022-04-20 00:00:00,asy23,poaixbr,,6902,,220,,5143,,82,,1677,,109,,4,,8,,6,,2,,91
2022-04-20 00:00:00,asy24,poaixbr,127,,220,,58,,51,,18,,22,,1,,1,,2,,1,,193,
2022-04-20 00:00:00,asy23,six,,31535,,204,,27080,,1147,,3308,,120,,9,,37,,18,,5,,15
2022-04-20 00:00:00,asy24,six,31498,,204,,27288,,1196,,3014,,134,,9,,22,,19,,5,,15,
2022-04-20 00:00:00,asy23,spoixbr,,35063,,1873,,30047,,299,,4717,,1398,,16,,163,,33,,29,,234
2022-04-20 00:00:00,asy24,spoixbr,35360,,1873,,30017,,606,,4737,,1451,,19,,109,,28,,27,,239,
2022-04-19 00:00:00,asy23,amsix,,85967,,472,,54405,,1870,,29692,,281,,14,,126,,26,,4,,21
2022-04-19 00:00:00,asy24,amsix,90136,,472,,71356,,5971,,12809,,381,,17,,28,,22,,3,,21,
2022-04-19 00:00:00,asy23,linx,,65258,,437,,48460,,4211,,12587,,274,,10,,94,,27,,11,,21
2022-04-19 00:00:00,asy24,linx,66096,,437,,58023,,5064,,3009,,331,,19,,31,,25,,9,,22,
2022-04-19 00:00:00,asy23,poaixbr,,5799,,221,,4709,,80,,1010,,91,,4,,8,,6,,3,,109
2022-04-19 00:00:00,asy24,poaixbr,6892,,221,,5267,,90,,1535,,118,,4,,4,,6,,3,,86,
2022-04-19 00:00:00,asy23,six,,31517,,203,,27257,,1093,,3167,,120,,8,,37,,18,,5,,15
2022-04-19 00:00:00,asy24,six,31528,,203,,27323,,1166,,3039,,133,,8,,22,,20,,5,,15,
2022-04-19 00:00:00,asy23,spoixbr,,35135,,1874,,29860,,357,,4918,,1401,,15,,170,,36,,34,,218
2022-04-19 00:00:00,asy24,spoixbr,35416,,1874,,29714,,686,,5016,,1453,,22,,112,,30,,30,,227,
2022-04-18 00:00:00,asy23,amsix,,85866,,471,,54330,,1889,,29647,,278,,15,,127,,26,,4,,21
2022-04-18 00:00:00,asy24,amsix,90020,,471,,71632,,5990,,12398,,378,,18,,29,,22,,3,,21,
2022-04-18 00:00:00,asy23,linx,,65440,,436,,48444,,4355,,12641,,273,,10,,95,,27,,11,,20
2022-04-18 00:00:00,asy24,linx,66131,,436,,58398,,5037,,2696,,331,,17,,34,,25,,9,,20,
2022-04-18 00:00:00,asy23,poaixbr,,7166,,220,,5342,,84,,1740,,111,,3,,11,,7,,2,,86
2022-04-18 00:00:00,asy24,poaixbr,6046,,220,,4998,,89,,959,,98,,5,,3,,6,,3,,105,
2022-04-18 00:00:00,asy23,six,,31520,,202,,26567,,1100,,3853,,119,,8,,38,,17,,5,,15
2022-04-18 00:00:00,asy24,six,31504,,202,,27840,,1150,,2514,,133,,8,,22,,19,,5,,15,
2022-04-18 00:00:00,asy23,spoixbr,,35267,,1879,,30215,,277,,4775,,1412,,13,,166,,34,,28,,226
2022-04-18 00:00:00,asy24,spoixbr,35602,,1879,,30783,,590,,4229,,1470,,17,,109,,30,,26,,227,
2022-04-17 00:00:00,asy23,amsix,,85083,,468,,53122,,2452,,29509,,280,,14,,125,,24,,4,,21
2022-04-17 00:00:00,asy24,amsix,89264,,468,,69965,,6567,,12732,,376,,17,,28,,23,,3,,21,
2022-04-17 00:00:00,asy23,linx,,64836,,435,,47241,,4942,,12653,,273,,11,,96,,25,,10,,20
2022-04-17 00:00:00,asy24,linx,65441,,435,,57230,,5458,,2753,,329,,17,,34,,25,,9,,21,
2022-04-17 00:00:00,asy23,poaixbr,,5621,,218,,4525,,81,,1015,,102,,4,,8,,4,,2,,98
2022-04-17 00:00:00,asy24,poaixbr,5148,,218,,4351,,87,,710,,82,,4,,2,,5,,2,,123,
2022-04-17 00:00:00,asy23,six,,31434,,202,,27040,,1222,,3172,,118,,9,,38,,17,,5,,15
2022-04-17 00:00:00,asy24,six,31477,,202,,27659,,1298,,2520,,131,,9,,22,,19,,5,,16,
2022-04-17 00:00:00,asy23,spoixbr,,35088,,1868,,30079,,270,,4739,,1426,,13,,166,,30,,29,,204
2022-04-17 00:00:00,asy24,spoixbr,35278,,1868,,30358,,587,,4333,,1464,,17,,109,,27,,27,,224,
